SID,START,END,ELAPSED,CLASS
399154,11/02/2023 9:15:40,11/02/2023 13:15:40,14400,70955 - MATH 110A-70955
398478,11/02/2023 10:02:29,11/02/2023 13:17:07,11678,71040 - MATH 90-71040
399195,11/02/2023 10:50:53,11/02/2023 11:23:47,1974,73049 - MATH 90-73049
323170,11/02/2023 10:59:37,11/02/2023 11:21:52,1335,71046 - MATH 90-71046
395175,11/02/2023 11:01:33,11/02/2023 11:04:43,190,71050 - MATH 90S-71050
380961,11/02/2023 11:03:36,11/02/2023 12:31:09,5253,71046 - MATH 90-71046
394943,11/02/2023 11:48:23,11/02/2023 15:48:23,14400,71011 - MATH 80-71011
190467,11/02/2023 12:01:35,11/02/2023 16:01:35,14400,71052 - MATH 95-71052
397067,11/02/2023 12:30:53,11/02/2023 16:30:53,14400,71046 - MATH 90-71046
359842,11/02/2023 12:32:49,11/02/2023 13:36:59,3850,72468 - MATH 80-72468
382595,11/02/2023 12:46:46,11/02/2023 16:46:46,14400,71046 - MATH 90-71046
396641,11/02/2023 13:10:44,11/02/2023 17:10:44,14400,71046 - MATH 90-71046
368080,11/02/2023 13:16:13,11/02/2023 17:00:54,13481,71057 - MATH 98-71057
370869,11/02/2023 13:16:52,11/02/2023 14:01:12,2660,71040 - MATH 90-71040
399154,11/02/2023 13:31:53,11/02/2023 17:01:24,12571,70955 - MATH 110A-70955
25504,11/02/2023 13:32:04,11/02/2023 17:32:04,14400,70955 - MATH 110A-70955
380891,11/02/2023 13:44:58,11/02/2023 17:44:58,14400,72484 - MATH 95-72484
388777,11/02/2023 13:57:07,11/02/2023 17:57:07,14400,71044 - MATH 90-71044
395070,11/02/2023 14:13:04,11/02/2023 17:01:07,10083,71057 - MATH 98-71057
395659,11/02/2023 14:13:28,11/02/2023 18:13:28,14400,72466 - MATH 80-72466
389983,11/02/2023 14:13:45,11/02/2023 18:13:45,14400,71033 - MATH 90-71033
317537,11/02/2023 14:17:57,11/02/2023 15:42:39,5082,71015 - MATH 80-71015
328656,11/02/2023 14:23:56,11/02/2023 15:43:03,4747,70957 - MATH 110A-70957
230185,11/02/2023 14:48:19,11/02/2023 18:48:19,14400,71013 - MATH 80-71013
373496,11/02/2023 14:54:35,11/02/2023 16:16:45,4930,71024 - MATH 80-71024
371869,11/02/2023 15:54:06,11/02/2023 17:01:48,4062,71051 - MATH 95-71051
366007,11/02/2023 15:55:15,11/02/2023 17:01:40,3985,70955 - MATH 110A-70955
394400,11/03/2023 9:03:35,11/03/2023 11:01:38,7083,71031 - MATH 90-71031
372365,11/03/2023 9:08:03,11/03/2023 9:48:59,2456,71045 - MATH 90-71045
398148,11/03/2023 9:54:34,11/03/2023 10:30:01,2127,72480 - MATH 90-72480
328656,11/03/2023 10:54:55,11/03/2023 14:03:07,11292,70957 - MATH 110A-70957
399154,11/03/2023 11:09:37,11/03/2023 14:06:26,10609,70955 - MATH 110A-70955
371407,11/03/2023 11:11:15,11/03/2023 14:02:26,10271,71024 - MATH 80-71024
380106,11/03/2023 11:26:49,11/03/2023 13:32:09,7520,71021 - MATH 80-71021
395175,11/03/2023 11:41:52,11/03/2023 13:31:09,6557,71046 - MATH 90-71046
371869,11/03/2023 12:32:20,11/03/2023 14:11:18,5938,71051 - MATH 95-71051
30511,11/03/2023 13:31:01,11/03/2023 17:31:01,14400,72484 - MATH 95-72484
368080,11/03/2023 13:31:37,11/03/2023 14:05:21,2024,71057 - MATH 98-71057
25504,11/06/2023 8:53:15,11/06/2023 12:50:36,14241,70955 - MATH 110A-70955
397445,11/06/2023 9:08:48,11/06/2023 13:08:48,14400,73188 - MATH 110C-73188
317537,11/06/2023 9:24:37,11/06/2023 12:06:08,9691,71015 - MATH 80-71015
390346,11/06/2023 10:10:48,11/06/2023 10:59:19,2911,71043 - MATH 90-71043
399154,11/06/2023 10:27:54,11/06/2023 14:27:54,14400,70955 - MATH 110A-70955
328656,11/06/2023 10:35:25,11/06/2023 12:41:06,7541,70957 - MATH 110A-70957
371407,11/06/2023 10:59:12,11/06/2023 11:55:34,3382,71024 - MATH 80-71024
203971,11/06/2023 11:06:50,11/06/2023 12:22:56,4566,70949 - MATH 108-70949
190467,11/06/2023 11:21:16,11/06/2023 11:58:38,2242,71052 - MATH 95-71052
30511,11/06/2023 12:01:34,11/06/2023 14:19:47,8293,72484 - MATH 95-72484
371869,11/06/2023 12:25:07,11/06/2023 16:25:07,14400,71051 - MATH 95-71051
395659,11/06/2023 12:37:07,11/06/2023 16:37:07,14400,72466 - MATH 80-72466
364260,11/06/2023 12:49:21,11/06/2023 13:07:22,1081,71044 - MATH 90-71044
25504,11/06/2023 12:50:47,11/06/2023 16:50:47,14400,70955 - MATH 110A-70955
13330,11/06/2023 13:00:45,11/06/2023 17:00:45,14400,70955 - MATH 110A-70955
373496,11/06/2023 14:33:21,11/06/2023 15:56:55,5014,71024 - MATH 80-71024
399170,11/06/2023 14:49:19,11/06/2023 15:12:11,1372,71029 - MATH 80S-71029
334545,11/06/2023 14:49:28,11/06/2023 17:07:53,8305,70955 - MATH 110A-70955
390346,11/06/2023 15:02:15,11/06/2023 17:07:13,7498,71043 - MATH 90-71043
372131,11/06/2023 15:16:00,11/06/2023 17:07:07,6667,70955 - MATH 110A-70955
366007,11/06/2023 15:16:20,11/06/2023 17:06:55,6635,70955 - MATH 110A-70955
371869,11/06/2023 17:09:19,11/06/2023 21:09:19,14400,71051 - MATH 95-71051
399154,11/06/2023 17:11:43,11/06/2023 21:11:43,14400,70955 - MATH 110A-70955
25504,11/07/2023 9:00:50,11/07/2023 13:00:50,14400,70955 - MATH 110A-70955
372365,11/07/2023 9:05:49,11/07/2023 9:59:56,3247,71045 - MATH 90-71045
24169,11/07/2023 9:12:12,11/07/2023 11:09:58,7066,71021 - MATH 80-71021
366007,11/07/2023 9:38:05,11/07/2023 9:56:53,1128,70955 - MATH 110A-70955
328656,11/07/2023 10:00:17,11/07/2023 11:46:52,6395,70957 - MATH 110A-70957
397149,11/07/2023 10:53:33,11/07/2023 12:35:37,6124,71033 - MATH 90-71033
397067,11/07/2023 11:07:40,11/07/2023 12:16:51,4151,71046 - MATH 90-71046
357818,11/07/2023 11:07:58,11/07/2023 12:16:37,4119,71046 - MATH 90-71046
371869,11/07/2023 11:16:54,11/07/2023 12:46:01,5347,71051 - MATH 95-71051
395175,11/07/2023 11:19:18,11/07/2023 12:16:22,3424,71046 - MATH 90-71046
395012,11/07/2023 11:22:05,11/07/2023 15:22:05,14400,71023 - MATH 80-71023
400305,11/07/2023 11:22:26,11/07/2023 15:22:26,14400,70950 - MATH 108-70950
397790,11/07/2023 11:27:08,11/07/2023 15:27:08,14400,71046 - MATH 90-71046
398945,11/07/2023 11:33:33,11/07/2023 15:33:33,14400,71050 - MATH 90S-71050
389983,11/07/2023 12:16:10,11/07/2023 16:16:10,14400,71056 - MATH 95-71056
397562,11/07/2023 12:20:46,11/07/2023 12:33:41,775,73040 - MATH 108-73040
372365,11/07/2023 12:23:20,11/07/2023 12:51:01,1661,71045 - MATH 90-71045
394838,11/07/2023 12:33:14,11/07/2023 13:10:22,2228,71033 - MATH 90-71033
399170,11/07/2023 12:50:40,11/07/2023 16:50:40,14400,71029 - MATH 80S-71029
380961,11/07/2023 12:51:27,11/07/2023 13:58:53,4046,71046 - MATH 90-71046
398498,11/07/2023 13:24:13,11/07/2023 15:12:54,6521,71002 - MATH 80-71002
30511,11/07/2023 13:29:57,11/07/2023 16:36:24,11187,72484 - MATH 95-72484
399154,11/07/2023 13:57:55,11/07/2023 17:57:55,14400,71051 - MATH 95-71051
371869,11/07/2023 13:58:30,11/07/2023 17:00:57,10947,71051 - MATH 95-71051
370650,11/07/2023 14:08:34,11/07/2023 16:31:49,8595,70960 - MATH 110A-70960
368080,11/07/2023 14:14:12,11/07/2023 17:00:42,9990,71057 - MATH 98-71057
380891,11/07/2023 14:17:47,11/07/2023 18:17:47,14400,72484 - MATH 95-72484
395659,11/07/2023 14:39:49,11/07/2023 18:39:49,14400,72466 - MATH 80-72466
372365,11/07/2023 14:40:59,11/07/2023 15:21:27,2428,71045 - MATH 90-71045
366007,11/07/2023 15:13:05,11/07/2023 17:01:52,6527,70955 - MATH 110A-70955
25504,11/07/2023 15:26:35,11/07/2023 19:26:35,14400,70955 - MATH 110A-70955
327349,11/08/2023 9:35:02,11/08/2023 11:04:42,5380,70951 - MATH 110A-70951
203037,11/08/2023 9:52:37,11/08/2023 13:52:37,14400,71023 - MATH 80-71023
349108,11/08/2023 10:03:17,11/08/2023 11:34:11,5454,70997 - MATH 70-70997
381942,11/08/2023 10:15:58,11/08/2023 11:18:43,3765,71918 - MATH 90S-71918
328656,11/08/2023 10:17:05,11/08/2023 12:01:46,6281,70957 - MATH 110A-70957
390730,11/08/2023 10:22:55,11/08/2023 12:03:13,6018,71057 - MATH 98-71057
372365,11/08/2023 10:24:54,11/08/2023 14:24:54,14400,71045 - MATH 90-71045
399170,11/08/2023 11:00:32,11/08/2023 11:52:33,3121,71029 - MATH 80S-71029
395292,11/08/2023 11:00:48,11/08/2023 12:46:58,6370,71021 - MATH 80-71021
380106,11/08/2023 11:01:09,11/08/2023 14:28:01,12412,71021 - MATH 80-71021
332196,11/08/2023 11:01:23,11/08/2023 15:01:23,14400,71021 - MATH 80-71021
394860,11/08/2023 11:02:15,11/08/2023 12:09:39,4044,71021 - MATH 80-71021
342164,11/08/2023 11:02:37,11/08/2023 12:09:26,4009,71021 - MATH 80-71021
25504,11/08/2023 11:06:44,11/08/2023 15:06:44,14400,70955 - MATH 110A-70955
399154,11/08/2023 11:15:46,11/08/2023 15:15:46,14400,70955 - MATH 110A-70955
397147,11/08/2023 11:28:06,11/08/2023 15:17:54,13788,72484 - MATH 95-72484
379219,11/08/2023 11:47:30,11/08/2023 12:30:58,2608,71770 - MATH 80-71770
349490,11/08/2023 11:47:38,11/08/2023 12:30:44,2586,71770 - MATH 80-71770
315303,11/08/2023 12:07:48,11/08/2023 16:07:48,14400,72459 - MATH 70-72459
389983,11/08/2023 12:18:39,11/08/2023 16:18:39,14400,71056 - MATH 95-71056
391787,11/08/2023 12:56:50,11/08/2023 16:12:41,11751,70999 - MATH 75-70999
390346,11/08/2023 12:57:26,11/08/2023 16:57:26,14400,71043 - MATH 90-71043
399762,11/08/2023 13:19:54,11/08/2023 17:19:54,14400,70994 - MATH 70-70994
371956,11/08/2023 13:22:48,11/08/2023 14:27:15,3867,70952 - MATH 110A-70952
380891,11/08/2023 14:21:01,11/08/2023 18:21:01,14400,72484 - MATH 95-72484
30511,11/08/2023 14:44:18,11/08/2023 15:59:53,4535,72484 - MATH 95-72484
397632,11/08/2023 15:08:43,11/08/2023 19:08:43,14400,71048 - MATH 90S-71048
182708,11/08/2023 15:55:18,11/08/2023 17:03:58,4120,70964 - MATH 110B-70964
349108,11/09/2023 9:34:35,11/09/2023 10:35:42,3667,70997 - MATH 70-70997
332196,11/09/2023 9:37:52,11/09/2023 13:37:52,14400,71021 - MATH 80-71021
384628,11/09/2023 9:59:53,11/09/2023 13:59:53,14400,70956 - MATH 110A-70956
342164,11/09/2023 10:19:19,11/09/2023 11:58:50,5971,71021 - MATH 80-71021
396396,11/09/2023 10:59:55,11/09/2023 14:59:55,14400,71046 - MATH 90-71046
398945,11/09/2023 11:00:52,11/09/2023 15:00:52,14400,71046 - MATH 90-71046
323170,11/09/2023 11:01:08,11/09/2023 11:52:45,3097,71046 - MATH 90-71046
371869,11/09/2023 11:43:47,11/09/2023 15:43:47,14400,71051 - MATH 95-71051
397562,11/09/2023 11:48:55,11/09/2023 12:51:46,3771,73040 - MATH 108-73040
45421,11/09/2023 12:58:27,11/09/2023 15:16:57,8310,71023 - MATH 80-71023
398148,11/09/2023 13:07:00,11/09/2023 16:51:30,13470,72480 - MATH 90-72480
398478,11/09/2023 13:17:23,11/09/2023 15:06:34,6551,71040 - MATH 90-71040
370869,11/09/2023 13:17:55,11/09/2023 15:03:42,6347,71040 - MATH 90-71040
382732,11/09/2023 13:32:04,11/09/2023 15:17:21,6317,71023 - MATH 80-71023
328656,11/09/2023 14:17:16,11/09/2023 16:05:52,6516,70957 - MATH 110A-70957
373496,11/09/2023 14:21:42,11/09/2023 16:38:30,8208,71024 - MATH 80-71024
395070,11/09/2023 14:22:09,11/09/2023 15:44:01,4912,71057 - MATH 98-71057
368080,11/09/2023 14:37:26,11/09/2023 15:43:37,3971,71057 - MATH 98-71057
318925,11/09/2023 15:03:30,11/09/2023 16:36:50,5600,73047 - MATH 80-73047
366007,11/09/2023 15:47:04,11/09/2023 19:47:04,14400,70955 - MATH 110A-70955
328656,11/13/2023 9:36:32,11/13/2023 12:14:00,9448,70957 - MATH 110A-70957
366007,11/13/2023 9:41:53,11/13/2023 10:10:38,1725,70955 - MATH 110A-70955
393304,11/13/2023 9:55:10,11/13/2023 13:55:10,14400,73048 - MATH 80S-73048
398945,11/13/2023 10:12:02,11/13/2023 14:12:02,14400,71046 - MATH 90-71046
395596,11/13/2023 10:12:54,11/13/2023 14:12:54,14400,70995 - MATH 70-70995
394400,11/13/2023 10:42:57,11/13/2023 11:14:29,1892,71031 - MATH 90-71031
371869,11/13/2023 10:44:10,11/13/2023 13:36:53,10363,71051 - MATH 95-71051
371407,11/13/2023 11:01:12,11/13/2023 12:00:55,3583,71024 - MATH 80-71024
380106,11/13/2023 11:16:35,11/13/2023 12:12:25,3350,71021 - MATH 80-71021
195059,11/13/2023 12:13:13,11/13/2023 16:13:13,14400,71032 - MATH 90-71032
397796,11/13/2023 12:52:04,11/13/2023 16:52:04,14400,73040 - MATH 108-73040
394400,11/13/2023 13:09:36,11/13/2023 14:10:00,3624,71031 - MATH 90-71031
371956,11/13/2023 13:13:11,11/13/2023 17:13:11,14400,70952 - MATH 110A-70952
395736,11/13/2023 13:25:59,11/13/2023 16:06:42,9643,73047 - MATH 80-73047
359842,11/13/2023 13:50:51,11/13/2023 15:39:14,6503,72468 - MATH 80-72468
398730,11/13/2023 15:19:07,11/13/2023 16:32:25,4398,71031 - MATH 90-71031
368077,11/14/2023 9:47:16,11/14/2023 13:47:16,14400,72213 - MATH 110A-72213
398945,11/14/2023 11:06:52,11/14/2023 15:06:52,14400,71046 - MATH 90-71046
364868,11/14/2023 11:14:05,11/14/2023 12:01:02,2817,72468 - MATH 80-72468
359842,11/14/2023 11:14:31,11/14/2023 12:01:50,2839,72468 - MATH 80-72468
371869,11/14/2023 11:17:44,11/14/2023 13:51:10,9206,71051 - MATH 95-71051
27859,11/14/2023 12:14:15,11/14/2023 13:33:16,4741,73308 - MATH 80-73308
394400,11/14/2023 12:37:09,11/14/2023 14:40:13,7384,71031 - MATH 90-71031
399154,11/14/2023 13:00:56,11/14/2023 17:00:56,14400,70955 - MATH 110A-70955
395659,11/14/2023 13:51:54,11/14/2023 17:51:54,14400,72466 - MATH 80-72466
371794,11/14/2023 14:01:32,11/14/2023 18:01:32,14400,70955 - MATH 110A-70955
370650,11/14/2023 14:04:03,11/14/2023 16:08:57,7494,70960 - MATH 110A-70960
182708,11/14/2023 14:12:52,11/14/2023 15:31:30,4718,70964 - MATH 110B-70964
395736,11/14/2023 14:49:53,11/14/2023 16:41:19,6686,73047 - MATH 80-73047
397029,11/14/2023 15:05:16,11/14/2023 19:05:16,14400,72480 - MATH 90-72480
366007,11/14/2023 15:31:05,11/14/2023 17:00:11,5346,70955 - MATH 110A-70955
25504,11/14/2023 15:52:58,11/14/2023 19:52:58,14400,70955 - MATH 110A-70955
399170,11/15/2023 9:36:06,11/15/2023 11:50:37,8071,71029 - MATH 80S-71029
328656,11/15/2023 9:37:24,11/15/2023 12:33:02,10538,70957 - MATH 110A-70957
388991,11/15/2023 9:43:16,11/15/2023 11:03:45,4829,70951 - MATH 110A-70951
203971,11/15/2023 10:02:04,11/15/2023 14:02:04,14400,70949 - MATH 108-70949
327349,11/15/2023 10:08:04,11/15/2023 11:05:26,3442,70951 - MATH 110A-70951
25504,11/15/2023 10:29:12,11/15/2023 14:29:12,14400,70955 - MATH 110A-70955
399154,11/15/2023 10:54:34,11/15/2023 14:54:34,14400,70955 - MATH 110A-70955
371407,11/15/2023 11:02:42,11/15/2023 11:50:01,2839,71024 - MATH 80-71024
380106,11/15/2023 11:12:25,11/15/2023 11:35:42,1397,71021 - MATH 80-71021
389983,11/15/2023 11:15:45,11/15/2023 15:15:45,14400,71033 - MATH 90-71033
323170,11/15/2023 11:51:26,11/15/2023 12:45:42,3256,71046 - MATH 90-71046
30511,11/15/2023 12:08:19,11/15/2023 15:51:18,13379,72484 - MATH 95-72484
388777,11/15/2023 12:24:18,11/15/2023 16:24:18,14400,71044 - MATH 90-71044
396592,11/15/2023 14:00:22,11/15/2023 18:00:22,14400,71023 - MATH 80-71023
395736,11/15/2023 14:09:08,11/15/2023 16:49:08,9600,73047 - MATH 80-73047
368080,11/15/2023 14:09:21,11/15/2023 15:07:43,3502,71057 - MATH 98-71057
203971,11/15/2023 14:25:35,11/15/2023 18:25:35,14400,70949 - MATH 108-70949
389646,11/15/2023 14:39:32,11/15/2023 15:34:46,3314,73047 - MATH 80-73047
366007,11/15/2023 14:43:12,11/15/2023 17:02:49,8377,70955 - MATH 110A-70955
390879,11/15/2023 14:46:32,11/15/2023 15:15:09,1717,71039 - MATH 90-71039
399762,11/15/2023 15:32:02,11/15/2023 19:32:02,14400,70994 - MATH 70-70994
371869,11/15/2023 15:55:41,11/15/2023 19:55:41,14400,71051 - MATH 95-71051
211374,11/16/2023 9:24:29,11/16/2023 10:58:49,5660,71040 - MATH 90-71040
398148,11/16/2023 9:49:44,11/16/2023 10:28:54,2350,72480 - MATH 90-72480
398478,11/16/2023 10:23:42,11/16/2023 10:58:38,2096,71040 - MATH 90-71040
396911,11/16/2023 10:43:28,11/16/2023 12:09:11,5143,71039 - MATH 90-71039
380961,11/16/2023 10:43:42,11/16/2023 12:20:34,5812,71046 - MATH 90-71046
192932,11/16/2023 10:48:32,11/16/2023 12:30:46,6134,71046 - MATH 90-71046
373055,11/16/2023 11:10:22,11/16/2023 12:09:21,3539,72460 - MATH 75-72460
30511,11/16/2023 11:11:14,11/16/2023 13:21:35,7821,72484 - MATH 95-72484
384628,11/16/2023 11:13:41,11/16/2023 15:13:41,14400,70956 - MATH 110A-70956
371869,11/16/2023 11:46:59,11/16/2023 15:03:11,11772,71051 - MATH 95-71051
398148,11/16/2023 13:06:01,11/16/2023 13:42:51,2210,72480 - MATH 90-72480
370869,11/16/2023 13:09:41,11/16/2023 14:57:29,6468,71040 - MATH 90-71040
398478,11/16/2023 13:09:52,11/16/2023 14:57:46,6474,71040 - MATH 90-71040
396641,11/16/2023 13:10:12,11/16/2023 17:10:12,14400,71046 - MATH 90-71046
370650,11/16/2023 13:58:59,11/16/2023 14:43:55,2696,70960 - MATH 110A-70960
328656,11/16/2023 14:15:32,11/16/2023 15:28:47,4395,70957 - MATH 110A-70957
359842,11/16/2023 14:33:31,11/16/2023 15:57:55,5064,72468 - MATH 80-72468
399154,11/16/2023 14:42:36,11/16/2023 18:42:36,14400,70955 - MATH 110A-70955
25504,11/16/2023 14:42:44,11/16/2023 18:42:44,14400,70955 - MATH 110A-70955
366007,11/16/2023 15:06:54,11/16/2023 17:01:53,6899,70955 - MATH 110A-70955
372365,11/16/2023 15:18:16,11/16/2023 19:18:16,14400,71045 - MATH 90-71045
30511,11/16/2023 15:37:25,11/16/2023 19:37:25,14400,72484 - MATH 95-72484
395736,11/16/2023 16:07:58,11/16/2023 16:22:57,899,73047 - MATH 80-73047
393304,11/17/2023 9:27:25,11/17/2023 13:27:25,14400,73048 - MATH 80S-73048
398148,11/17/2023 9:33:14,11/17/2023 10:35:16,3722,72480 - MATH 90-72480
399170,11/17/2023 9:34:19,11/17/2023 11:18:58,6279,71029 - MATH 80S-71029
371407,11/17/2023 9:34:41,11/17/2023 10:02:39,1678,71024 - MATH 80-71024
328656,11/17/2023 9:57:10,11/17/2023 13:29:28,12738,70957 - MATH 110A-70957
370650,11/17/2023 12:05:15,11/17/2023 13:28:27,4992,70960 - MATH 110A-70960
395121,11/17/2023 12:33:27,11/17/2023 13:34:44,3677,71044 - MATH 90-71044
388777,11/17/2023 12:34:01,11/17/2023 16:34:01,14400,71044 - MATH 90-71044
30511,11/17/2023 12:57:52,11/17/2023 16:57:52,14400,72484 - MATH 95-72484
344898,11/17/2023 13:25:08,11/17/2023 17:25:08,14400,73049 - MATH 90-73049
396592,11/20/2023 9:42:51,11/20/2023 13:42:51,14400,71023 - MATH 80-71023
25504,11/20/2023 9:48:00,11/20/2023 11:09:05,4865,70955 - MATH 110A-70955
203971,11/20/2023 9:50:47,11/20/2023 11:35:39,6292,70949 - MATH 108-70949
393304,11/20/2023 9:52:37,11/20/2023 13:52:37,14400,73048 - MATH 80S-73048
397790,11/20/2023 9:54:48,11/20/2023 13:54:48,14400,71046 - MATH 90-71046
328656,11/20/2023 9:56:20,11/20/2023 12:05:31,7751,70957 - MATH 110A-70957
388991,11/20/2023 10:24:25,11/20/2023 13:39:49,11724,70951 - MATH 110A-70951
371233,11/20/2023 10:55:32,11/20/2023 12:45:16,6584,70952 - MATH 110A-70952
399154,11/20/2023 11:00:16,11/20/2023 15:00:16,14400,70955 - MATH 110A-70955
370650,11/20/2023 11:00:27,11/20/2023 14:10:12,11385,70960 - MATH 110A-70960
380106,11/20/2023 11:11:23,11/20/2023 12:44:41,5598,71021 - MATH 80-71021
342164,11/20/2023 11:14:17,11/20/2023 12:12:17,3480,71021 - MATH 80-71021
395292,11/20/2023 11:15:53,11/20/2023 13:01:01,6308,71021 - MATH 80-71021
373055,11/20/2023 12:10:32,11/20/2023 13:12:04,3692,72460 - MATH 75-72460
388777,11/20/2023 12:30:54,11/20/2023 16:30:54,14400,71044 - MATH 90-71044
24169,11/20/2023 12:32:57,11/20/2023 14:24:15,6678,71021 - MATH 80-71021
371869,11/20/2023 12:51:00,11/20/2023 16:12:15,12075,71051 - MATH 95-71051
396937,11/20/2023 13:11:56,11/20/2023 17:11:56,14400,72460 - MATH 75-72460
372190,11/20/2023 13:18:16,11/20/2023 14:32:37,4461,70951 - MATH 110A-70951
190467,11/20/2023 13:26:51,11/20/2023 13:27:23,32,71052 - MATH 95-71052
395736,11/20/2023 13:41:56,11/20/2023 16:03:43,8507,73047 - MATH 80-73047
399762,11/20/2023 14:06:52,11/20/2023 18:06:52,14400,70994 - MATH 70-70994
389646,11/20/2023 14:31:32,11/20/2023 15:05:18,2026,73047 - MATH 80-73047
201808,11/20/2023 14:36:18,11/20/2023 18:36:18,14400,73047 - MATH 80-73047
187990,11/20/2023 14:37:17,11/20/2023 18:37:17,14400,70952 - MATH 110A-70952
366007,11/20/2023 15:34:45,11/20/2023 17:04:54,5409,70955 - MATH 110A-70955
394943,11/20/2023 15:54:24,11/20/2023 17:09:51,4527,71011 - MATH 80-71011
116262,11/20/2023 16:09:33,11/20/2023 20:09:33,14400,73049 - MATH 90-73049
344898,11/20/2023 16:09:58,11/20/2023 20:09:58,14400,73049 - MATH 90-73049
395612,11/20/2023 16:10:27,11/20/2023 20:10:27,14400,73049 - MATH 90-73049
372211,11/20/2023 16:26:12,11/20/2023 20:26:12,14400,70948 - MATH 100A-70948
30511,11/20/2023 16:26:41,11/20/2023 17:04:13,2252,72484 - MATH 95-72484
342164,11/21/2023 9:25:47,11/21/2023 11:45:51,8404,71021 - MATH 80-71021
372365,11/21/2023 9:38:59,11/21/2023 13:38:59,14400,71045 - MATH 90-71045
13330,11/21/2023 10:03:45,11/21/2023 12:49:30,9945,70955 - MATH 110A-70955
384628,11/21/2023 10:45:51,11/21/2023 14:45:51,14400,70956 - MATH 110A-70956
396592,11/21/2023 10:50:42,11/21/2023 14:50:42,14400,71023 - MATH 80-71023
366007,11/21/2023 11:21:04,11/21/2023 11:50:20,1756,70955 - MATH 110A-70955
395292,11/21/2023 12:08:44,11/21/2023 12:53:17,2673,71021 - MATH 80-71021
344898,11/21/2023 12:13:57,11/21/2023 13:03:04,2947,73049 - MATH 90-73049
25504,11/21/2023 12:32:13,11/21/2023 16:32:13,14400,70955 - MATH 110A-70955
398148,11/21/2023 12:56:49,11/21/2023 15:26:24,8975,72480 - MATH 90-72480
190467,11/21/2023 13:03:24,11/21/2023 14:56:01,6757,71052 - MATH 95-71052
395694,11/21/2023 13:44:31,11/21/2023 14:08:36,1445,70949 - MATH 108-70949
371869,11/21/2023 13:54:03,11/21/2023 17:54:03,14400,71051 - MATH 95-71051
368080,11/21/2023 14:07:03,11/21/2023 16:58:57,10314,71057 - MATH 98-71057
395070,11/21/2023 14:10:40,11/21/2023 16:58:50,10090,71057 - MATH 98-71057
398946,11/21/2023 14:40:16,11/21/2023 16:33:19,6783,71015 - MATH 80-71015
370650,11/21/2023 14:55:13,11/21/2023 15:43:29,2896,70960 - MATH 110A-70960
371385,11/21/2023 15:08:22,11/21/2023 19:08:22,14400,70952 - MATH 110A-70952
368077,11/21/2023 15:20:29,11/21/2023 19:20:29,14400,72213 - MATH 110A-72213
187990,11/21/2023 15:27:02,11/21/2023 19:27:02,14400,70952 - MATH 110A-70952
366007,11/21/2023 15:46:01,11/21/2023 17:02:48,4607,70955 - MATH 110A-70955
230185,11/21/2023 15:47:33,11/21/2023 19:47:33,14400,71013 - MATH 80-71013
317537,11/22/2023 9:28:17,11/22/2023 12:27:43,10766,71015 - MATH 80-71015
395292,11/22/2023 9:57:21,11/22/2023 10:28:40,1879,71021 - MATH 80-71021
327349,11/22/2023 10:13:49,11/22/2023 10:58:46,2697,70951 - MATH 110A-70951
399154,11/22/2023 10:18:59,11/22/2023 14:18:59,14400,70955 - MATH 110A-70955
390730,11/22/2023 10:19:12,11/22/2023 10:46:55,1663,71057 - MATH 98-71057
190467,11/22/2023 10:28:33,11/22/2023 12:00:17,5504,71052 - MATH 95-71052
328656,11/22/2023 10:41:40,11/22/2023 12:27:35,6355,70957 - MATH 110A-70957
370650,11/22/2023 11:02:39,11/22/2023 11:45:22,2563,70960 - MATH 110A-70960
371407,11/22/2023 11:02:54,11/22/2023 12:05:39,3765,71024 - MATH 80-71024
368080,11/22/2023 11:33:28,11/22/2023 11:50:12,1004,71057 - MATH 98-71057
203971,11/22/2023 12:16:31,11/22/2023 14:49:03,9152,70949 - MATH 108-70949
396592,11/22/2023 13:14:51,11/22/2023 17:14:51,14400,71023 - MATH 80-71023
30511,11/22/2023 13:43:57,11/22/2023 16:56:18,11541,72484 - MATH 95-72484
388173,11/22/2023 14:09:43,11/22/2023 15:29:31,4788,70954 - MATH 110A-70954
13330,11/22/2023 14:19:35,11/22/2023 18:19:35,14400,70955 - MATH 110A-70955
328656,11/22/2023 14:22:31,11/22/2023 15:34:35,4324,70957 - MATH 110A-70957
366007,11/22/2023 15:11:53,11/22/2023 15:26:45,892,70955 - MATH 110A-70955
344898,11/22/2023 15:29:04,11/22/2023 16:58:24,5360,72484 - MATH 95-72484
396592,11/27/2023 9:45:23,11/27/2023 11:02:41,4638,71023 - MATH 80-71023
317537,11/27/2023 10:05:57,11/27/2023 11:36:02,5405,71015 - MATH 80-71015
395292,11/27/2023 10:39:52,11/27/2023 12:27:57,6485,71021 - MATH 80-71021
399154,11/27/2023 11:00:41,11/27/2023 15:00:41,14400,70955 - MATH 110A-70955
396592,11/27/2023 11:03:06,11/27/2023 15:03:06,14400,71023 - MATH 80-71023
328656,11/27/2023 11:05:48,11/27/2023 12:49:10,6202,70957 - MATH 110A-70957
380106,11/27/2023 11:13:02,11/27/2023 12:20:45,4063,71021 - MATH 80-71021
398148,11/27/2023 12:54:08,11/27/2023 15:54:25,10817,72480 - MATH 90-72480
368080,11/27/2023 12:56:01,11/27/2023 14:00:25,3864,71057 - MATH 98-71057
